0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	1	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	3	0	4	
0	0	0	0	0	0	1	0	0	2	14	
0	0	0	0	0	0	0	22	1	6	181	
ath-MIR156a-3p*	237	0
0	0	0	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	
0	0	3	3	1	0	0	0	0	0	0	
0	0	0	7	1	0	0	0	0	0	0	
0	0	0	0	3	1	0	0	0	0	0	
0	0	0	0	0	20	3	0	0	0	2	
0	0	0	0	0	0	7	5	0	0	0	
0	0	0	0	0	2	0	4	0	0	2	
0	0	0	0	0	0	2	0	18	1	46	
0	0	0	2	0	1	0	42	0	276	485	
0	0	1	1	4	30	8	3	363	24	2897	
ath-MIR156a-5p	4269	0
0	0	0	0	0	0	0	0	0	0	0	
0	2	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	2	0	0	0	0	0	0	0	
0	0	0	2	0	0	0	0	0	0	0	
0	0	0	0	0	3	0	0	0	0	0	
0	0	0	0	0	1	0	0	0	0	0	
0	0	0	0	0	0	1	1	0	0	0	
0	0	0	0	0	0	1	2	1	0	0	
0	0	0	0	0	0	10	0	16	36	7	
0	0	0	0	0	1	0	42	1	265	186	
ath-MIR156b-3p*	580	0
0	0	0	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	
0	0	3	3	1	0	0	0	0	0	0	
0	0	0	7	1	0	0	0	0	0	0	
0	0	0	0	3	1	0	0	0	0	0	
0	0	0	0	0	20	3	0	0	0	2	
0	0	0	0	0	0	7	5	0	0	0	
0	0	0	0	0	2	0	4	0	0	2	
0	0	0	0	0	0	2	0	18	1	47	
0	0	0	2	0	1	0	42	0	276	485	
0	0	1	1	4	30	8	3	363	24	2897	
ath-MIR156b-5p	4270	0
0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	5	
0	0	0	0	0	0	1	0	0	1	1	
0	0	0	0	0	1	0	8	1	5	30	
ath-MIR156c-3p*	56	0
0	0	0	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	
0	0	3	3	1	0	0	0	0	0	0	
0	0	0	7	1	0	0	0	0	0	0	
0	0	0	0	3	1	0	0	0	0	0	
0	0	0	0	0	20	3	0	0	0	2	
0	0	0	0	0	0	7	5	0	0	0	
0	0	0	0	0	2	0	4	0	0	2	
0	0	0	0	0	0	2	0	18	1	46	
0	0	0	2	0	1	0	42	0	276	485	
0	0	1	1	4	30	8	3	363	24	2897	
ath-MIR156c-5p	4269	0
0	0	0	0	0	0	0	0	0	0	0	
