0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	1	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	1	0	0	0	0	0	
0	0	0	0	0	0	1	0	1	0	1	
0	0	0	0	0	0	0	0	1	0	4	
0	0	0	0	0	1	0	0	11	9	24	
0	0	0	0	0	0	2	2	3	21	9	
0	0	0	0	0	0	2	24	3	26	158	
ath-MIR156a-3p*	305	0
0	0	0	3	0	1	0	0	0	0	0	
0	0	3	7	2	7	1	2	1	0	1	
0	0	5	9	1	18	1	8	6	4	8	
0	0	0	15	2	15	13	16	7	8	28	
0	0	0	2	6	27	32	18	25	18	155	
0	0	0	0	0	15	22	32	39	26	486	
0	0	0	0	1	3	26	22	61	27	1098	
0	0	0	0	0	0	20	45	70	48	2109	
0	0	0	0	0	0	9	13	49	92	1433	
0	0	0	0	4	0	1	59	47	327	2729	
0	0	0	0	2	21	0	6	235	233	2511	
ath-MIR156a-5p	12396	0
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	1	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1	0	0	0	0	0	0	
0	0	0	0	2	0	0	0	0	0	1	
0	0	0	0	1	1	1	0	1	2	8	
0	0	0	0	1	0	2	0	2	3	22	
0	0	0	0	0	2	1	4	0	41	29	
ath-MIR156b-3p*	126	0
0	0	0	3	0	1	0	0	0	0	1	
0	0	3	7	2	7	1	2	1	0	1	
0	0	5	9	1	18	1	8	6	4	9	
0	0	0	15	2	15	13	16	7	8	38	
0	0	0	2	6	27	32	18	25	18	162	
0	0	0	0	0	15	22	32	39	26	528	
0	0	0	0	1	3	26	22	61	27	1130	
0	0	0	0	0	0	20	45	70	48	2151	
0	0	0	0	0	0	9	13	49	92	1453	
0	0	0	0	4	0	1	59	47	327	2729	
0	0	0	0	2	21	0	6	235	233	2511	
ath-MIR156b-5p	12551	0
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	1	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	0	0	1	
0	0	0	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	2	2	0	1	
0	0	0	0	0	0	0	1	5	5	29	
0	0	0	0	0	0	2	0	4	3	6	
0	0	0	0	0	0	0	9	1	7	17	
ath-MIR156c-3p*	98	0
0	0	0	3	0	1	0	0	0	0	0	
0	0	3	7	2	7	1	2	1	0	1	
0	0	5	9	1	18	1	8	6	4	8	
0	0	0	15	2	15	13	16	7	8	28	
0	0	0	2	6	27	32	18	25	18	155	
0	0	0	0	0	15	22	32	39	26	486	
0	0	0	0	1	3	26	22	61	27	1098	
0	0	0	0	0	0	20	45	70	48	2109	
0	0	0	0	0	0	9	13	49	92	1433	
0	0	0	0	4	0	1	59	47	327	2729	
0	0	0	0	2	21	0	6	235	233	2511	
ath-MIR156c-5p	12396	0
0	0	1	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	1	4	0	1	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	0	0	0	
0	0	0	0	0	1	0	9	0	0	0	
0	0	0	0	0	0	1	53	7	0	9	
0	0	0	0	0	0	2	181	6	0	139	
0	0	0	0	0	0	1	28	36	4	10	
ath-MIR156d-3p*	495	0
0	0	0	3	0	1	0	0	0	0	0	
0	0	3	7	2	7	1	2	1	0	1	
0	0	5	9	1	18	1	8	6	4	8	
0	0	0	15	2	15	13	16	7	8	28	
0	0	0	2	6	27	32	18	25	18	155	
0	0	0	0	0	15	22	32	39	26	486	
0	0	0	0	1	3	26	22	61	27	1098	
0	0	0	0	0	0	20	45	70	48	2109	
0	0	0	0	0	0	9	13	49	92	1433	
0	0	0	0	4	0	1	59	47	327	2729	
0	0	0	0	2	21	0	6	235	233	2511	
ath-MIR156d-5p	12396	0
0	0	0	3	0	1	0	0	0	0	0	
0	0	3	7	2	7	1	2	1	0	1	
0	0	5	9	1	18	1	8	6	4	8	
0	0	0	15	2	15	13	16	7	8	28	
0	0	0	2	6	27	32	18	25	18	155	
0	0	0	0	0	15	22	32	39	26	486	
0	0	0	0	1	3	26	22	61	27	1100	
0	0	0	0	0	0	20	45	70	48	2109	
0	0	0	0	0	0	9	13	49	92	1433	
0	0	0	0	4	0	1	59	47	327	2729	
0	0	0	0	2	21	0	6	235	233	2511	
ath-MIR156e	12398	0
0	0	0	0	0	0	0	0	0	0	0	
0	1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	0	0	2	1	
0	0	0	0	0	0	0	0	0	3	17	
0	0	1	0	0	0	0	0	0	3	3	
ath-MIR156f-3p*	34	0
0	0	0	3	0	1	0	0	0	0	0	
0	0	3	7	2	7	1	2	1	0	1	
0	0	5	9	1	18	1	8	6	4	8	
